n,m,v10
128,6194,60.8885048080
128,6195,52.7832950985
128,6196,76.5268414380
128,6197,60.1233731543
128,6198,81.4636989448
128,6199,68.1790234096
128,6200,81.7189780350
128,6201,62.8326249549
128,6202,75.4561275749
128,6203,72.8522818516
128,6204,71.2530568628
128,6205,36.2555494432
128,6206,77.3611111987
128,6207,78.7553688891
128,6208,75.4119417676
128,6209,78.1893277290
128,6210,55.1318899286
128,6211,81.6394890109
128,6212,71.8122998138
128,6213,74.2006083702
128,6214,76.9104290382
128,6215,79.7352289491
128,6216,76.7530606221
128,6217,82.8750221385
128,6218,70.3614912266
128,6219,78.8641718044
128,6220,76.1264694354
128,6221,70.3589662818
128,6222,79.3393465856
128,6223,49.2555719180
128,6224,65.4076747495
128,6225,82.3858769171
128,6226,73.2605159991
128,6227,78.9725201081
128,6228,76.2567204624
128,6229,83.0578671182
128,6230,69.6396963623
128,6231,78.6379492505
128,6232,66.7503176165
128,6233,69.0192521754
128,6234,79.1126750689
128,6235,68.4319476052
128,6236,52.5886487309
128,6237,74.9566540813
128,6238,67.1963717192
128,6239,73.1049260262
128,6240,72.6907881285
128,6241,84.4621290065
128,6242,58.9415756136
128,6243,71.4080067169
128,6244,67.3342916167
128,6245,70.9274629253
128,6246,81.5338143075
128,6247,81.6785246889
128,6248,35.2149744441
128,6249,41.7578521125
128,6250,81.7692373509
128,6251,66.1863106021
128,6252,73.5913722024
128,6253,71.0446277107
128,6254,51.8857307279
128,6255,68.2471315573
128,6256,79.7559019939
128,6257,63.8385343198
128,6258,67.5432425982
128,6259,67.2170362445
128,6260,63.7703108101
128,6261,84.0711054749
128,6262,75.7042664282
128,6263,70.3665986952
128,6264,74.2510524162
128,6265,62.9793307369
128,6266,76.7895219123
128,6267,70.9782600302
128,6268,61.1427885456
128,6269,61.8374493802
128,6270,69.4247824246
128,6271,74.9489668876
128,6272,71.8008589200
128,6273,66.4750644984
128,6274,81.5774576943
128,6275,66.6070697807
128,6276,77.6030590720
128,6277,75.9812084951
128,6278,70.1860490514
128,6279,73.9299980592
128,6280,67.7814778439
128,6281,73.9227040825
128,6282,61.6005490736
128,6283,65.4654392387
128,6284,52.2853243174
128,6285,42.5939581764
128,6286,66.0555331474
128,6287,81.5358803879
128,6288,67.3912340903
128,6289,58.1525855825
128,6290,85.2348777796
128,6291,87.7197175107
128,6292,64.1366917569
128,6293,73.9693999163
128,6294,65.6458980465
128,6295,0.0000000000
128,6296,70.9624461894
128,6297,76.1155369481
128,6298,69.2679763406
128,6299,76.4027744320
128,6300,83.2694245861
128,6301,31.0850399257
128,6302,78.3514495811
128,6303,68.2174718085
128,6304,58.4150578363
128,6305,71.2617653098
128,6306,85.9556815898
128,6307,55.9552376098
128,6308,83.2035949042
128,6309,47.8597156929
128,6310,75.6747110448
128,6311,61.9085985499
128,6312,65.1547602565
128,6313,62.6852155965
128,6314,87.1975623395
128,6315,70.1154406599
128,6316,48.3318989648
128,6317,80.0430185979
128,6318,85.4334050325
128,6319,85.6245491588
128,6320,61.1257503170
128,6321,71.8785253716
128,6322,86.0618914556
128,6323,82.6709348417
128,6324,69.7357918976
128,6325,56.8087019386
128,6326,66.6690528639
128,6327,68.9959783583
128,6328,63.5412827668
128,6329,66.2224206275
128,6330,62.2627362371
128,6331,72.2042540491
128,6332,77.3153402827
128,6333,71.6787892848
128,6334,72.7887957067
128,6335,69.3967284522
128,6336,67.2113668028
128,6337,58.3370668967
128,6338,69.7837245082
128,6339,64.4057507538
128,6340,71.0745034595
128,6341,74.5487823635
128,6342,85.5755336144
128,6343,58.4415967721
128,6344,72.0376180154
128,6345,73.2710763002
128,6346,63.1320333455
128,6347,71.5587118121
128,6348,84.0899972501
128,6349,88.2873974998
128,6350,75.6314771594
128,6351,76.3511995325
128,6352,79.7260019287
128,6353,79.3896660058
128,6354,61.0890452987
128,6355,71.0121529622
128,6356,68.3434840358
128,6357,76.6750984634
128,6358,79.2647246711
128,6359,61.9768211702
128,6360,78.2640726752
128,6361,65.2603854276
128,6362,54.6554269038
128,6363,72.8154607042
128,6364,77.8000054598
128,6365,63.7158344643
128,6366,54.3920389674
128,6367,51.4560611888
128,6368,58.1047336489
128,6369,54.2751244979
128,6370,62.6738480194
128,6371,76.3804962270
128,6372,70.3077947628
128,6373,73.5139046975
128,6374,69.6756290418
128,6375,76.5819048000
128,6376,59.2305036030
128,6377,66.2354570303
128,6378,39.4386910542
128,6379,74.3505333797
128,6380,66.1558637992
128,6381,70.6614535247
128,6382,76.9182039379
128,6383,54.2254733380
128,6384,73.5780760676
128,6385,78.2165540504
128,6386,81.7137836179
128,6387,72.0599725100
128,6388,74.3826010971
128,6389,61.9541049262
128,6390,70.6704964735
128,6391,59.7026138014
128,6392,58.8329450553
128,6393,71.7011511338
128,6394,67.6976697164
128,6395,46.9332197630
128,6396,56.0932151935
128,6397,86.5304917709
128,6398,73.7794015143
128,6399,66.9844402653
128,6400,62.6394802758
128,6401,86.7107264732
128,6402,67.4820658128
128,6403,65.1868679399
128,6404,73.3201907521
128,6405,58.9514843506
128,6406,77.6671502095
128,6407,74.6297093326
128,6408,80.8772611504
128,6409,64.0488929276
128,6410,75.4732180055
128,6411,78.5831577865
128,6412,85.8914182435
128,6413,88.4757459999
128,6414,60.8815834143
128,6415,79.8751155777
128,6416,82.3979091506
128,6417,75.8024061779
128,6418,62.0233531137
128,6419,73.6391688335
128,6420,65.1453478510
128,6421,75.0140484840
128,6422,74.0879599825
128,6423,65.4900786384
128,6424,73.8593378863
128,6425,75.8451264786
128,6426,82.9600245991
128,6427,66.2101196562
128,6428,58.2230552680
128,6429,84.3243032258
128,6430,66.0704600731
128,6431,52.5963845116
128,6432,54.7553728860
128,6433,73.7739987292
128,6434,59.0253733906
128,6435,84.1530861927
128,6436,88.9844135365
128,6437,80.4470291739
128,6438,66.8544073715
128,6439,90.1285340311
128,6440,79.6611477846
128,6441,82.4215882250
128,6442,68.6060206810
128,6443,73.4930109796
128,6444,73.4734735540
128,6445,76.3445474201
128,6446,51.5637799119
128,6447,73.2192070802
128,6448,53.7735246455
128,6449,75.0720032154
128,6450,66.5403525435
128,6451,87.9548301669
128,6452,12.4196206680
128,6453,71.3065813991
128,6454,64.3238878966
128,6455,63.8510222758
128,6456,70.9729244388
128,6457,77.1206510242
128,6458,76.0328334919
128,6459,66.7889976853
128,6460,54.3641613203
128,6461,47.5147819213
128,6462,87.7492438478
128,6463,70.6066608320
128,6464,73.8761608545
128,6465,67.0520639101
128,6466,77.3066071867
128,6467,72.1274439570
128,6468,73.3839806625
128,6469,80.6431322443
128,6470,77.9215732738
128,6471,67.1491643288
128,6472,68.9879057234
128,6473,66.7100743856
128,6474,81.4535882134
128,6475,70.1306268631
128,6476,62.0608802469
128,6477,72.4625851795
128,6478,66.9750240500
128,6479,70.4713107955
128,6480,64.1410301133
128,6481,53.6795879842
128,6482,67.2035503872
128,6483,55.0763426510
128,6484,66.8648193115
128,6485,60.0159613864
128,6486,72.6241973254
128,6487,77.6563083724
128,6488,63.9085039702
128,6489,55.8482430940
128,6490,58.5625031934
128,6491,71.9679986890
128,6492,86.2927713226
128,6493,74.0128141902
128,6494,54.1312145677
128,6495,74.6237581898
128,6496,65.1890642562
128,6497,66.0538401737
128,6498,71.6196188602
128,6499,70.4819421192
128,6500,64.7785761742
128,6501,78.6204714657
128,6502,93.1892042340
128,6503,69.0735492507
128,6504,66.7605976021
128,6505,71.0866974811
128,6506,63.2840705191
128,6507,59.1731700875
128,6508,74.3363751673
128,6509,78.5035311402
128,6510,62.2677608960
128,6511,-0.0000000000
128,6512,82.7818371038
128,6513,76.8168892242
128,6514,65.7797372306
128,6515,69.0035546816
128,6516,56.4398717551
128,6517,67.9374112771
128,6518,71.8268449557
128,6519,71.6665399441
128,6520,86.7120599246
128,6521,61.3040735064
128,6522,79.1712036294
128,6523,75.8983037219
128,6524,47.1917282922
128,6525,68.2216658420
128,6526,64.5946192710
128,6527,63.1861343325
128,6528,63.5702482988
128,6529,46.1840893897
128,6530,-11.2685891967
128,6531,86.3028516778
128,6532,84.1537341834
128,6533,71.8281892678
128,6534,69.3406744222
128,6535,54.9200035474
128,6536,69.4861179062
128,6537,68.1798768433
128,6538,78.4457582910
128,6539,69.2469902098
128,6540,0.8779825885
128,6541,57.6012285192
128,6542,74.6015948208
128,6543,60.9426302738
128,6544,77.2331207100
128,6545,57.9527912355
128,6546,85.3572384887
128,6547,50.1708056166
128,6548,53.9329260033
128,6549,76.1151486551
128,6550,72.6590422382
128,6551,0.0000000000
128,6552,75.8489345807
128,6553,60.2696505454
128,6554,66.5547286877
128,6555,70.6246608906
128,6556,78.3867765586
128,6557,60.4361851389
128,6558,60.2760057142
128,6559,80.1406184136
128,6560,62.5264524500
128,6561,62.8185091022
128,6562,68.4374131906
128,6563,64.8760417360
128,6564,80.7973591348
128,6565,74.3738471417
128,6566,79.2277569630
128,6567,74.4031236130
128,6568,51.2129437455
128,6569,80.6708322891
128,6570,73.4452765946
128,6571,56.6841390995
128,6572,64.0641335359
128,6573,61.7448303832
128,6574,66.8688895695
128,6575,54.4152692065
128,6576,71.0126710349
128,6577,49.9162855402
128,6578,68.5498521073
128,6579,71.5227043100
128,6580,66.6776378256
128,6581,70.6372565196
128,6582,90.4209528671
128,6583,57.2363553115
128,6584,71.5379389915
128,6585,67.6834630063
128,6586,57.7950567878
128,6587,66.6983852842
128,6588,57.1295637043
128,6589,40.0499910085
128,6590,70.8110317841
128,6591,70.8079352909
128,6592,8.0484961710
128,6593,79.7908733806
128,6594,73.4796964826
128,6595,77.8996471670
128,6596,66.2186006557
128,6597,73.0291537545
128,6598,73.6473080373
128,6599,57.2018136455
128,6600,26.5254392113
128,6601,76.1288085906
128,6602,79.1872482402
128,6603,72.2950341934
128,6604,41.9873041518
128,6605,55.7667049339
128,6606,64.7935732463
128,6607,58.5941681252
128,6608,60.2864827893
128,6609,75.4861564862
128,6610,67.3764060290
128,6611,40.8580221713
128,6612,16.9591484729
128,6613,78.3469112165
128,6614,65.4871930476
128,6615,73.0917309530
128,6616,83.1304918293
128,6617,72.2989179006
128,6618,64.0387814472
128,6619,72.2801661840
128,6620,68.3199353049
128,6621,59.8772871872
128,6622,78.8642673992
128,6623,91.3357344850
128,6624,77.4660738508
128,6625,62.1449906419
128,6626,46.7914344055
128,6627,70.3786387243
128,6628,70.9840702893
128,6629,67.6603450690
128,6630,68.6649232304
128,6631,54.8551818711
128,6632,74.3363302371
128,6633,79.2849733025
128,6634,75.1284677124
128,6635,70.8938185134
128,6636,87.0501542350
128,6637,65.6112449463
128,6638,82.3222337949
128,6639,67.5317223136
128,6640,73.6851066848
128,6641,66.2043802592
128,6642,59.4763928439
128,6643,66.9424636443
128,6644,53.9754538077
128,6645,52.6831719874
128,6646,62.9182373584
128,6647,38.6281675108
128,6648,60.9083905137
128,6649,79.3833009277
128,6650,51.5417094685
128,6651,69.4907602916
128,6652,64.6558874585
128,6653,78.2236465470
128,6654,58.7858474028
128,6655,70.5390121571
128,6656,70.1561688670
128,6657,73.4939399118
128,6658,73.1591139638
128,6659,79.4970974185
128,6660,60.0646711361
128,6661,73.2928278844
128,6662,76.4339012590
128,6663,59.5666705402
128,6664,58.9275873734
128,6665,25.0964930025
128,6666,70.7386729000
128,6667,67.0872319588
128,6668,62.1791098299
128,6669,54.1559146628
128,6670,64.3937891278
128,6671,90.5464308080
128,6672,74.5598500974
128,6673,86.6252869413
128,6674,69.8549885983
128,6675,55.3867345101
128,6676,53.8622259063
128,6677,74.1247510092
128,6678,78.7418730278
128,6679,63.4348890230
128,6680,66.4563613195
128,6681,69.0486426739
128,6682,22.2632145911
128,6683,65.7931828715
128,6684,67.0641904355
128,6685,70.1301370829
128,6686,74.6086574490
128,6687,60.6286282206
128,6688,60.1722732516
128,6689,77.2973055097
128,6690,35.6385715579
128,6691,65.5925118172
128,6692,76.8002185982
128,6693,68.7663813064
128,6694,70.2394200850
128,6695,63.0561134301
128,6696,74.0690317852
128,6697,88.1076443625
128,6698,87.3292079660
128,6699,62.2639269818
128,6700,74.5743130218
128,6701,73.3326149180
128,6702,73.2446218313
128,6703,55.0756560384
128,6704,70.0849752810
128,6705,79.4815191571
128,6706,70.5346078124
128,6707,83.6247952532
128,6708,78.9528060448
128,6709,69.7051850215
128,6710,43.6187371858
128,6711,55.0965094165
128,6712,0.0000000000
128,6713,72.5695388588
128,6714,60.2013166375
128,6715,83.2548276342
128,6716,69.6941666690
128,6717,65.4300126474
128,6718,60.2508724039
128,6719,77.6484354579
128,6720,74.7114125981
128,6721,69.0181950276
128,6722,75.9851858604
128,6723,79.5960662333
128,6724,76.8368617153
128,6725,54.2148953230
128,6726,60.0870654994
128,6727,74.5296882077
128,6728,73.9065227943
128,6729,80.7657071742
128,6730,72.4288999469
128,6731,63.5146838709
128,6732,74.5584589172
128,6733,89.9027331775
128,6734,0.0009216307
128,6735,59.9370202085
128,6736,43.8642046590
128,6737,66.5067875174
128,6738,89.2147478838
128,6739,56.7812737098
128,6740,74.5219247117
128,6741,73.4431594639
128,6742,62.6852175899
128,6743,79.4072569891
128,6744,5.9414904104
128,6745,64.1968811366
128,6746,84.5931424967
128,6747,78.4454797519
128,6748,67.2631781202
128,6749,72.9048822572
128,6750,51.1434298924
128,6751,66.5800598056
128,6752,64.8844916503
128,6753,74.9079221427
128,6754,87.8089363084
128,6755,70.4405104335
128,6756,63.1327440563
128,6757,83.2374282715
128,6758,73.9314656494
128,6759,61.0579848224
128,6760,74.5659328625
128,6761,16.1969376589
128,6762,68.2726255250
128,6763,69.4604229972
128,6764,71.9224665214
128,6765,67.6155708816
128,6766,71.5187433371
128,6767,90.5235443240
128,6768,55.0793189328
128,6769,0.0002418489
128,6770,70.1739799284
128,6771,77.7079553558
128,6772,66.3824992279
128,6773,77.3593935999
128,6774,0.1144952019
128,6775,69.6158866129
128,6776,59.6468783735
128,6777,59.5123453270
128,6778,64.5969225735
128,6779,65.5843426359
128,6780,59.3373052998
128,6781,93.6533926945
128,6782,74.2041803846
128,6783,59.5879187768
128,6784,67.9696320703
128,6785,73.4358391882
128,6786,56.4137187144
128,6787,10.9238064937
128,6788,-0.0000012168
128,6789,67.4858417675
128,6790,66.2880892906
128,6791,68.9884385594
128,6792,65.7005458306
128,6793,71.0923014922
128,6794,72.0673034612
128,6795,60.6879161851
128,6796,69.6562729790
128,6797,62.0294350644
128,6798,54.7399538587
128,6799,16.6092665882
128,6800,72.7668114969
128,6801,-0.0000000054
128,6802,76.4210730422
128,6803,79.1345797236
128,6804,68.4107192850
128,6805,71.7490588201
128,6806,68.3863295309
128,6807,62.1090265570
128,6808,87.1391372333
128,6809,72.2500056723
128,6810,70.8990679875
128,6811,64.0068796081
128,6812,69.7281354411
128,6813,71.6430888866
128,6814,60.4630443850
128,6815,78.6277778890
128,6816,70.1335884826
128,6817,79.1829768496
128,6818,75.2655590433
128,6819,37.2742382526
128,6820,87.5461869853
128,6821,52.4773204986
128,6822,65.1108121092
128,6823,75.8159458182
128,6824,62.1262492682
128,6825,66.9409853454
128,6826,62.5906832963
128,6827,71.0075452287
128,6828,0.0000000000
128,6829,0.0000000003
128,6830,70.2881490658
128,6831,92.9893026057
128,6832,76.6483298032
128,6833,34.7548513434
128,6834,86.1839689151
128,6835,65.8880445673
128,6836,62.3975214997
128,6837,63.2931201756
128,6838,75.7593587135
128,6839,39.6384515569
128,6840,74.5505036844
128,6841,75.5566457575
128,6842,73.9632764231
128,6843,71.7202059522
128,6844,80.4131088706
128,6845,45.8175641264
128,6846,52.8560912866
128,6847,64.6201508403
128,6848,76.4657148231
128,6849,56.7150890747
128,6850,76.9871932763
128,6851,81.3851947748
128,6852,74.0117746102
128,6853,65.0780846159
128,6854,87.1477748358
128,6855,73.7488540395
128,6856,75.9035018685
128,6857,58.5526243496
128,6858,71.4318901695
128,6859,79.3110626883
128,6860,-1.3519320701
128,6861,71.0786190516
128,6862,70.6315821313
128,6863,64.8105122863
128,6864,79.4858798375
128,6865,48.5490641343
128,6866,72.5721225811
128,6867,85.6574714761
128,6868,0.0000000001
128,6869,-59.6037517572
128,6870,54.3215031484
128,6871,55.6084622708
128,6872,72.9104744128
128,6873,74.6962073758
128,6874,73.7331942982
128,6875,69.0774092186
128,6876,54.1140094607
128,6877,61.7737638237
128,6878,69.5575513092
128,6879,86.5318236660
128,6880,78.1455122182
128,6881,82.9890841647
128,6882,70.9111610392
128,6883,57.7929202928
128,6884,69.5283833443
128,6885,80.2341129416
128,6886,58.8435858231
128,6887,73.4278066183
128,6888,80.6580116642
128,6889,-20.3310987471
128,6890,-93.4747684921
128,6891,4.1628310597
128,6892,82.2315200494
128,6893,69.3396021881
128,6894,67.3993220437
128,6895,-9.8096622102
128,6896,60.9100366311
128,6897,70.0806988663
128,6898,26.1630637463
128,6899,72.6134787655
128,6900,64.0168431323
128,6901,53.2777094652
128,6902,73.5351512468
128,6903,59.5494293431
128,6904,83.7074417690
128,6905,0.0000000258
128,6906,87.7001978072
128,6907,78.8327637941
128,6908,38.1840124710
128,6909,87.9304366672
128,6910,83.0817413489
128,6911,71.2864484232
128,6912,61.2117994903
128,6913,77.4779563912
128,6914,91.6001697896
128,6915,52.4794383136
128,6916,55.7626701278
128,6917,5.4047125047
128,6918,75.3737021371
128,6919,74.3323848181
128,6920,81.5332743700
128,6921,67.9263868120
128,6922,81.9286984923
128,6923,74.2454043883
128,6924,74.8313404568
128,6925,88.2504649306
128,6926,88.5565557510
128,6927,78.7832209582
128,6928,100.4582765128
128,6929,78.2256931074
128,6930,77.9044578664
128,6931,84.8057877468
128,6932,65.7919023281
128,6933,87.8215378381
128,6934,71.6255676349
128,6935,68.4148394433
128,6936,95.7151831471
128,6937,69.6552459779
128,6938,98.2927493535
128,6939,78.5012369225
128,6940,79.7810244270
128,6941,76.0875381224
128,6942,60.4583986931
128,6943,76.3975385721
128,6944,81.2823561645
128,6945,72.2002148467
128,6946,77.3658773891
128,6947,76.7465158176
128,6948,82.5527229459
128,6949,75.7731212963
128,6950,82.5052691554
128,6951,76.7637309186
128,6952,82.2341177701
128,6953,85.3006176954
128,6954,79.7762302624
128,6955,0.3422174673
128,6956,85.4324763394
128,6957,97.1971299373
128,6958,83.8144185043
128,6959,81.9641466140
128,6960,99.1755784524
128,6961,92.6072765684
128,6962,92.1682904801
128,6963,70.4118829071
128,6964,5.4760698588
128,6965,85.2568369219
128,6966,91.4711870766
128,6967,77.2322100738
128,6968,60.2923506355
128,6969,82.9563977330
128,6970,76.5178602744
128,6971,74.0705297195
128,6972,68.4134943191
128,6973,71.2681936595
128,6974,80.5263434696
128,6975,92.2207412877
128,6976,83.8258564161
128,6977,99.0645303199
128,6978,82.1507541498
128,6979,-0.0000000000
128,6980,96.4240157657
128,6981,83.2157926051
128,6982,94.0671867059
128,6983,88.1138993853
128,6984,89.0192864355
128,6985,85.1357782909
128,6986,86.4330742507
128,6987,81.6373663377
128,6988,60.4319008138
128,6989,70.2747091505
128,6990,92.0706853740
128,6991,75.9147399846
128,6992,86.7522590900
128,6993,81.7241424136
128,6994,86.3669103787
128,6995,71.4316880109
128,6996,96.7310555398
128,6997,100.8896026941
128,6998,87.3889630784
128,6999,69.5720858888
128,7000,0.0000000613
128,7001,98.0913209557
128,7002,73.4714452172
128,7003,74.2864138849
128,7004,75.5417256617
128,7005,78.4666405307
128,7006,88.1710113032
128,7007,93.3276624783
128,7008,81.0443523608
128,7009,69.2807518007
128,7010,99.2602943862
128,7011,92.7683057580
128,7012,100.5782686916
128,7013,55.3311274903
128,7014,65.0320607822
128,7015,101.1685653686
128,7016,100.9086237779
128,7017,72.0107511379
128,7018,83.8726600237
128,7019,99.9147017704
128,7020,89.2598572515
128,7021,94.2082367522
128,7022,98.6628598161
128,7023,102.7217762837
128,7024,84.6355021363
128,7025,70.6577158639
128,7026,93.4639541222
128,7027,81.2919653794
128,7028,96.3710802573
128,7029,86.2969547635
128,7030,91.6400285320
128,7031,83.1237091564
128,7032,83.9880678994
128,7033,101.6566653333
128,7034,102.0820824528
128,7035,88.4069897399
128,7036,88.6945509522
128,7037,99.7937461643
128,7038,99.4589379453
128,7039,102.3948266460
128,7040,63.5679269664
128,7041,84.9947065082
128,7042,99.7622531587
128,7043,100.1219685031
128,7044,87.3674131804
128,7045,93.2892555431
128,7046,84.6464042310
128,7047,91.7565396327
128,7048,97.5576355055
128,7049,96.7317457041
128,7050,73.4544157988
128,7051,100.5347445241
128,7052,84.9578177997
128,7053,81.0724543967
128,7054,83.3131796062
128,7055,84.5894068558
128,7056,75.3681647252
128,7057,97.9135233716
128,7058,89.1377031775
128,7059,75.7191142190
128,7060,90.8150624668
128,7061,83.3935711979
128,7062,100.0823241485
128,7063,101.1077236274
128,7064,82.6315057573
128,7065,77.6887265899
128,7066,93.3236352550
128,7067,84.3724909622
128,7068,88.7288601024
128,7069,82.8751805076
128,7070,89.4720207622
128,7071,89.2518106187
128,7072,101.0065404412
128,7073,77.3419857889
128,7074,86.1653330991
128,7075,92.0411392785
128,7076,90.5116912816
128,7077,87.2563752251
128,7078,77.7005021005
128,7079,92.1275056776
128,7080,93.2247081029
128,7081,98.1986761605
128,7082,89.6434567793
128,7083,94.4386090067
128,7084,90.6235302606
128,7085,60.5314892113
128,7086,96.0485408024
128,7087,90.5289895625
128,7088,90.2150946069
128,7089,91.8919356824
128,7090,86.9711488907
128,7091,85.6199879463
128,7092,92.6421543632
128,7093,79.2288933658
128,7094,77.1774826415
128,7095,94.4553485988
128,7096,82.9742948228
128,7097,86.2989543861
128,7098,88.3192399851
128,7099,86.9241201944
128,7100,86.4186468102
128,7101,103.9191661115
128,7102,91.5913957588
128,7103,92.2401178935
128,7104,101.7110120189
128,7105,86.2015438890
128,7106,88.7449888600
128,7107,86.8776667516
128,7108,91.2221753859
128,7109,79.8743682568
128,7110,91.7645487637
128,7111,90.7045383937
128,7112,99.1603310224
128,7113,89.8053328460
128,7114,86.1949729486
128,7115,89.2124797568
128,7116,89.4098023064
128,7117,103.1694140455
128,7118,90.6062193080
128,7119,92.9728985814
128,7120,95.1785258121
128,7121,77.1929032128
128,7122,87.5126737949
128,7123,102.3615709423
128,7124,92.7010474610
128,7125,100.6079589291
128,7126,81.9564577909
128,7127,103.0456268436
128,7128,78.1214793280
128,7129,99.3574209064
128,7130,101.2043428498
128,7131,78.3143975537
128,7132,83.2627209275
128,7133,88.9815005466
128,7134,103.2639791512
128,7135,94.3633765302
128,7136,103.9835938511
128,7137,97.9588187903
128,7138,82.8608757261
128,7139,99.3667962221
128,7140,78.8229416218
128,7141,101.9858022205
128,7142,82.6167802624
128,7143,102.7960141415
128,7144,97.9507100702
128,7145,89.3760409328
128,7146,102.5759770350
128,7147,86.1315888711
128,7148,82.7703064499
128,7149,88.4710694785
128,7150,81.1273134364
128,7151,101.4925783875
128,7152,92.9319674962
128,7153,83.5333715479
128,7154,98.3431839247
128,7155,100.0750346907
128,7156,93.6946580510
128,7157,93.3353650800
128,7158,98.7770101752
128,7159,76.4574768227
128,7160,101.2215541448
128,7161,90.9263147157
128,7162,104.4214332959
128,7163,88.8847667202
128,7164,87.9957048913
128,7165,95.8572495357
128,7166,103.5963418949
128,7167,81.6902786851
128,7168,91.0886077226
128,7169,89.6722180941
128,7170,89.9340849544
128,7171,101.0181332551
128,7172,99.3023817840
128,7173,93.3436859797
128,7174,90.1363353733
128,7175,98.3564829657
128,7176,99.3623016656
128,7177,103.4125564701
128,7178,81.8763975573
128,7179,97.6094814493
128,7180,88.1312108810
128,7181,93.5543455611
128,7182,89.3425947393
128,7183,82.5026436868
128,7184,90.0393298234
128,7185,98.3541704209
128,7186,104.0880755733
128,7187,99.8888479291
128,7188,82.3357924693
128,7189,102.0039440162
128,7190,96.6366983800
128,7191,87.9932490485
128,7192,92.9043272492
128,7193,95.3291553121
128,7194,104.2283519406
128,7195,90.3287796614
128,7196,89.0470846676
128,7197,86.8568554044
128,7198,95.3930063450
128,7199,84.2819545974
128,7200,92.7146299293
128,7201,94.6715918901
128,7202,84.9554501343
128,7203,89.4772276052
128,7204,96.7235272683
128,7205,91.1309455521
128,7206,86.0217310268
128,7207,85.4276694765
128,7208,85.8123260699
128,7209,74.0002419701
128,7210,95.8510864257
128,7211,85.9345645033
128,7212,93.8350307867
128,7213,85.4124657087
128,7214,103.7004485715
128,7215,101.6206954538
128,7216,87.3003361378
128,7217,102.9319771348
128,7218,105.4741998029
128,7219,102.3915200477
128,7220,71.4667203445
128,7221,104.8515717123
128,7222,96.8489598597
128,7223,87.9527674827
128,7224,91.7980410156
128,7225,79.2999616937
128,7226,100.2807983349
128,7227,90.5923391892
128,7228,92.9968824501
128,7229,85.4913492307
128,7230,104.0801565319
128,7231,107.7390812989
128,7232,93.7266285620
128,7233,97.8680789711
128,7234,92.2627855829
128,7235,103.3558540576
128,7236,91.1032767363
128,7237,94.4200131462
128,7238,92.9549921633
128,7239,102.6766823424
128,7240,85.3755616042
128,7241,84.7664169364
128,7242,82.6723171070
128,7243,107.6793284820
128,7244,90.0892012079
128,7245,85.1716008880
128,7246,103.8509406710
128,7247,71.6645171289
128,7248,106.4203163017
128,7249,80.8912551061
128,7250,85.9707466962
128,7251,82.2680304025
128,7252,92.5197915188
128,7253,80.2560317558
128,7254,103.4719439577
128,7255,87.0017031541
128,7256,86.7226338550
128,7257,104.4565411706
128,7258,84.8429849955
128,7259,80.4625831063
128,7260,102.6167951811
128,7261,97.5182560744
128,7262,106.7174218673
128,7263,91.1141091145
128,7264,103.3841052204
128,7265,91.0434147638
128,7266,101.9794972271
128,7267,106.1657245830
128,7268,96.6452828330
128,7269,104.9601189934
128,7270,102.3726819516
128,7271,106.6685372018
128,7272,63.0868134430
128,7273,96.8776316381
128,7274,107.3584465170
128,7275,88.4513012584
128,7276,105.5272057977
128,7277,97.3984160657
128,7278,69.5529556144
128,7279,87.1654456616
128,7280,81.9428780825
128,7281,95.1793665046
128,7282,89.5651293635
128,7283,83.7859613267
128,7284,89.1605268303
128,7285,77.1483678452
128,7286,103.9525016902
128,7287,100.7321467443
128,7288,94.7680058626
128,7289,101.6469008199
128,7290,85.6175538211
128,7291,89.5457925872
128,7292,82.1511015087
128,7293,81.1777723772
128,7294,87.0415272544
128,7295,90.6753331226
128,7296,82.6321054846
128,7297,93.3013938371
128,7298,90.9768149890
128,7299,87.0805456364
128,7300,101.1224164367
128,7301,104.7194061519
128,7302,105.9361543706
128,7303,82.9562926679
128,7304,75.9072150965
128,7305,106.3417014664
128,7306,96.9385890062
128,7307,99.1913552675
128,7308,74.4231982983
128,7309,90.5662435657
128,7310,99.1512400792
128,7311,106.5000912584
128,7312,92.1561760481
128,7313,84.9437945011
128,7314,97.8240262330
128,7315,83.8438233995
128,7316,108.0867921382
128,7317,86.3861205435
128,7318,104.1716480044
128,7319,99.7479219749
128,7320,91.9437919575
128,7321,99.8355037720
128,7322,89.7372286043
128,7323,98.0986326828
128,7324,107.1364407886
128,7325,104.6818365403
128,7326,89.6529531451
128,7327,91.2947446964
128,7328,95.9563407440
128,7329,107.6068135713
128,7330,95.9098539123
128,7331,92.8629740804
128,7332,-0.0000000000
128,7333,107.4603703882
128,7334,85.4184230834
128,7335,95.4382307081
128,7336,108.0227958568
128,7337,85.9669022990
128,7338,82.1741630624
128,7339,93.9576629160
128,7340,95.4457724104
128,7341,104.2297003773
128,7342,75.3251625143
128,7343,92.6789401880
128,7344,109.0448520334
128,7345,99.9572892839
128,7346,74.8052815109
128,7347,90.9607971110
128,7348,91.7101403019
128,7349,87.4347157918
128,7350,106.1703927924
128,7351,82.2052294991
128,7352,86.0159667485
128,7353,87.9471674653
128,7354,92.4121269658
128,7355,106.8906712510
128,7356,99.6417698899
128,7357,97.2778934519
128,7358,106.5523165765
